"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - att_loss","Group: general-distillation - att_loss__MIN","Group: general-distillation - att_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - att_loss","Group: general-distillation-attn - att_loss__MIN","Group: general-distillation-attn - att_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - att_loss","Group: general-distillation-rep - att_loss__MIN","Group: general-distillation-rep - att_loss__MAX"
"845","6794.5","6787","6802","3.4393703335175614","3.4373315733532572","3.440933791853541","6794.5","6787","6802","3.3214614053578315","3.319536740280861","3.3229334943300244","6794.5","6787","6802","62.70789568222728","62.68439408235772","62.72120327114773"
"847","6810.5","6803","6818","3.433892287737201","3.4317728771275773","3.436289377972088","6810.5","6803","6818","3.316362267480052","3.3143408768104785","3.3186391576201513","6810.5","6803","6818","62.70214603710569","62.68070983886719","62.73217842642185"
"849","6826.5","6819","6834","3.4303872367493975","3.4293184034095323","3.4314651528994244","6826.5","6819","6834","3.313092379110573","3.3120313429635417","3.314091583589713","6826.5","6819","6834","62.67797087054097","62.660845449148134","62.692458249296735"
"851","6842.5","6835","6850","3.429889955144283","3.4282843529599383","3.4317188054832153","6842.5","6835","6850","3.3128777260816626","3.311309369559427","3.3146452718260617","6842.5","6835","6850","62.6971147820475","62.66598265352305","62.74528648188264"
"853","6858.5","6851","6866","3.4328486110637915","3.431336822269632","3.434142969208182","6858.5","6851","6866","3.315886371689082","3.3144385497347058","3.317122568378065","6858.5","6851","6866","62.82879982999933","62.81466972981024","62.845716418435195"
"855","6874.5","6867","6882","3.4287454499681855","3.4270647826947664","3.430261667624477","6874.5","6867","6882","3.312111458420308","3.310539834163387","3.3135174941851604","6874.5","6867","6882","62.84243874721401","62.831393243501466","62.85431845901359"
"857","6890.5","6883","6898","3.425913412370884","3.424931765380536","3.426873566059584","6890.5","6883","6898","3.309560648843529","3.3085992095132055","3.310547477743599","6890.5","6883","6898","62.84633162686918","62.82018515938207","62.866829678943304"
"859","6906.5","6899","6914","3.425101817089626","3.424151790325458","3.4262311618775128","6906.5","6899","6914","3.308978822816288","3.3080427246827346","3.3100415699183943","6906.5","6899","6914","62.865928280975645","62.855114143087256","62.87544766903654"
"861","6922.5","6915","6930","3.4225239889272507","3.4206135127221655","3.4245172081872224","6922.5","6915","6930","3.3067023282985195","3.3049293820687953","3.308577729546829","6922.5","6915","6930","62.85743466309216","62.83189217735413","62.88340513076556"
"863","6938.5","6931","6946","3.4206337814268926","3.4195918288689775","3.421569973569025","6938.5","6931","6946","3.30506575984249","3.304081439306879","3.305929583582011","6938.5","6931","6946","62.859440460390005","62.849766102242974","62.86986645737013"
"865","6954.5","6947","6962","3.420281271649255","3.419594400538658","3.4218439702754435","6954.5","6947","6962","3.304846793472342","3.3041960819658027","3.3063097353214803","6954.5","6947","6962","62.92131348332258","62.91179801322318","62.93174059041341"
"867","6970.5","6963","6978","3.418107634263094","3.417516358302759","3.4186294429442463","6970.5","6963","6978","3.3028938127791765","3.3023310272073685","3.303386536095758","6970.5","6963","6978","62.95678871644846","62.93552637596925","62.98048123801151"
"869","6986.5","6979","6994","3.4174241002827257","3.416602545082569","3.418272132063147","6986.5","6979","6994","3.302322934492982","3.3014963862299918","3.303150387233114","6986.5","6979","6994","62.99015090596416","62.973725295066835","63.002677200467346"
"871","7002.5","6995","7010","3.418090115544265","3.4171407157544147","3.4187234405121067","7002.5","6995","7010","3.3030330907654064","3.3021473759845095","3.3036473874122865","7002.5","6995","7010","63.034059558452995","63.02371394081433","63.05034201035392"
"873","7018.5","7011","7026","3.4185742297958313","3.4181216370176384","3.4191598916875905","7018.5","7011","7026","3.303624881496992","3.303159069407869","3.3041941779783404","7018.5","7011","7026","63.09580360993825","63.07623137368096","63.12296901004171"
"875","7034.5","7027","7042","3.4197364843393148","3.4191391025157074","3.4204482664620826","7034.5","7027","7042","3.3049009603851625","3.3042856405786467","3.305600163957621","7034.5","7027","7042","63.162160361582956","63.141535827091765","63.18383856479213"
"877","7050.5","7043","7058","3.420401858325191","3.419769484678219","3.4209659726596966","7050.5","7043","7058","3.305698214968376","3.3050810391532965","3.3062822204379487","7050.5","7043","7058","63.23699479567785","63.208073636581155","63.2566203039499"
"879","7066.5","7059","7074","3.4200755803508227","3.4194373293861826","3.420648519508158","7066.5","7059","7074","3.305489575387409","3.3048715999089375","3.306064457129649","7066.5","7059","7074","63.268771423740404","63.25817102620021","63.282361810146234"
"881","7082.5","7075","7090","3.4208099432820958","3.420548126970978","3.4210904312892176","7082.5","7075","7090","3.306358781032035","3.3060894070017026","3.306650866571051","7082.5","7075","7090","63.33543284190723","63.32017202463755","63.3500393702543"
"883","7098.5","7091","7106","3.420960929417246","3.4204602163119286","3.4215893757052536","7098.5","7091","7106","3.3066164718021778","3.306147483838596","3.3071974506619846","7098.5","7091","7106","63.38470390215696","63.37887305583157","63.390166432267776"
"885","7114.5","7107","7122","3.419694852929724","3.4193516069483536","3.420016604706757","7114.5","7107","7122","3.30556120748036","3.3052589004284867","3.305875128597245","7114.5","7107","7122","63.40943512119001","63.399343205220774","63.41845399804824"
"887","7130.5","7123","7138","3.4189819342132464","3.4187164684009463","3.4194509913578277","7130.5","7123","7138","3.3050055347219645","3.3047579639239366","3.305449126413828","7130.5","7123","7138","63.42895088418338","63.41203621906393","63.44483774169589"
"889","7146.5","7139","7154","3.420034277432725","3.4195544819746697","3.4203331292628394","7146.5","7139","7154","3.3061287522551965","3.3056412686194694","3.3064122236007907","7146.5","7139","7154","63.49324708895426","63.47177005495344","63.51378383216354"
"891","7162.5","7155","7170","3.4193875594071974","3.4188849892909903","3.4197457096384483","7162.5","7155","7170","3.305658089277436","3.305141799675312","3.3060321826264136","7162.5","7155","7170","63.53421855765873","63.519976226330215","63.54909189480844"
"893","7178.5","7171","7186","3.4197405764851636","3.4194035105344627","3.4201899294507445","7178.5","7171","7186","3.3061494161847627","3.305834631358876","3.306566720266165","7178.5","7171","7186","63.58326064267747","63.573641645386566","63.599781803134285"
"895","7194.5","7187","7202","3.4193668946962665","3.4191021170046443","3.419610146290882","7194.5","7187","7202","3.3059205874436786","3.3056562530233506","3.306205928664591","7194.5","7187","7202","63.63200036753124","63.62333803741556","63.642550693886925"
"897","7210.5","7203","7218","3.419359757545375","3.418957420676615","3.419734968544957","7210.5","7203","7218","3.30608601552239","3.305712237077601","3.306439834852188","7210.5","7203","7218","63.67747566873666","63.66707737017901","63.68711200417883"
"899","7226.5","7219","7234","3.418050459606257","3.4174678052118583","3.4186131682246925","7226.5","7219","7234","3.304945336406947","3.3043926157692605","3.3054784134030344","7226.5","7219","7234","63.708524011651924","63.702196168529895","63.71464887957707"
"901","7242.5","7235","7250","3.418082610144074","3.417687186108815","3.4183753167137954","7242.5","7235","7250","3.305118322934831","3.3047759597657493","3.3054142034415044","7242.5","7235","7250","63.7479789190063","63.73906286751352","63.7544043022794"
"903","7258.5","7251","7266","3.4179997129243165","3.4174994624686876","3.4186028147165755","7258.5","7251","7266","3.3051895908874984","3.3047046898380583","3.3057739268713644","7258.5","7251","7266","63.78946475991031","63.77113113686941","63.807500329765"
"905","7274.5","7267","7282","3.4188997576644904","3.4186929531817167","3.419152976453604","7274.5","7267","7282","3.306146567599961","3.3059247569289316","3.306412713978464","7274.5","7267","7282","63.83512997567689","63.82520374031954","63.84632022564228"
"907","7290.5","7283","7298","3.4181129490670403","3.417827171477359","3.4184089174027825","7290.5","7283","7298","3.3055419679069584","3.305281169644382","3.305819712905938","7290.5","7283","7298","63.85347042277529","63.83948072249239","63.86723785775695"
"909","7306.5","7299","7314","3.4177982428860445","3.4173903958891243","3.4183017588753737","7306.5","7299","7314","3.305380312664304","3.3050033062223405","3.305841838544148","7306.5","7299","7314","63.90020418434142","63.89167493449317","63.91143704706041"
"911","7322.5","7315","7330","3.4864522775093825","3.4595711082220078","3.5052595788782295","7322.5","7315","7330","3.376519239519848","3.3495351672172546","3.3949820670214566","7322.5","7315","7330","66.74351642744438","66.2694403704475","67.01435983592066"
"913","7338.5","7331","7346","3.438161680154219","3.424372507679847","3.459280620018641","7338.5","7331","7346","3.331177516578715","3.3181489359947944","3.351078083117803","7338.5","7331","7346","66.38126573937308","66.13033559245449","66.6822640101115"
"915","7354.5","7347","7362","3.4144451411543013","3.403061787287394","3.4240828054707224","7354.5","7347","7362","3.308780020652523","3.297711485175676","3.3180952566425974","7354.5","7347","7362","66.14625404467577","66.03417538058373","66.22541911103005"
"917","7370.5","7363","7378","3.4033141788192345","3.400286764610471","3.406978303550655","7370.5","7363","7378","3.2974881471761868","3.294445261241883","3.301101091580513","7370.5","7363","7378","66.11853132339621","66.03645090418537","66.19856292860848"
"919","7386.5","7379","7394","3.4058941628476687","3.4000050359302096","3.4096187647286946","7386.5","7379","7394","3.299949545807158","3.294270623061392","3.3035533025667263","7386.5","7379","7394","66.19976863362533","66.12908617655437","66.25049427577427"
"921","7402.5","7395","7410","3.4075509005825797","3.4022554040579274","3.4126965102185025","7402.5","7395","7410","3.3020638432130944","3.29708729364485","3.307010038515155","7402.5","7395","7410","66.10438705811033","65.99857212486067","66.18576866624045"
"923","7418.5","7411","7426","3.3921530069060086","3.390187842505319","3.394459570285886","7418.5","7411","7426","3.2876966793775373","3.285668999808175","3.289984308287155","7418.5","7411","7426","65.90153588448038","65.86743598561651","65.94671522654019"
"925","7434.5","7427","7442","3.3839264575452956","3.381411152259976","3.3851978378217726","7434.5","7427","7442","3.279808023740106","3.277437514884799","3.2809908868836577","7434.5","7427","7442","65.85255098710915","65.82379864108178","65.8864983452691"
"927","7450.5","7443","7458","3.3859015310160068","3.383977875061567","3.388333133350719","7450.5","7443","7458","3.281909232913115","3.2801261969975064","3.2841901614449243","7450.5","7443","7458","65.9469895724065","65.92439970762834","65.96806852860884"
"929","7466.5","7459","7474","3.3811169483477377","3.3790122190089087","3.38329225817537","7466.5","7459","7474","3.2774368263513995","3.275420139840178","3.2795138288946712","7466.5","7459","7474","65.93382110717822","65.9038163458036","65.95822154774385"
"931","7482.5","7475","7490","3.3805804340320345","3.3790994913325267","3.384154297124031","7482.5","7475","7490","3.277165581532431","3.2757405859009925","3.2806043483383225","7482.5","7475","7490","65.93490050449427","65.91183824148791","65.9830915587289"
"933","7498.5","7491","7506","3.3817799051405664","3.3802575607557555","3.3830544457901124","7498.5","7491","7506","3.278419492776193","3.2768868800756095","3.2796900844825605","7498.5","7491","7506","66.03271978847445","65.99978403024234","66.0542673326227"
"935","7514.5","7507","7522","3.385216515052113","3.3843043029887006","3.38585106847304","7514.5","7507","7522","3.2818988498259296","3.2810607893953048","3.282484404206572","7514.5","7507","7522","66.11405937618068","66.09729928877748","66.12949976815638"
"937","7530.5","7523","7538","3.3869583907503977","3.3856050568138993","3.387805076914096","7530.5","7523","7538","3.283599788142464","3.2823264961541367","3.2843944129593874","7530.5","7523","7538","66.17591469945941","66.15348887603555","66.19315849969146"
"939","7546.5","7539","7554","3.3873170213479447","3.386774290486386","3.388013421478918","7546.5","7539","7554","3.2840585203341575","3.283572426344219","3.284744778932151","7546.5","7539","7554","66.20449976439889","66.19357187043197","66.21780828922353"
"941","7562.5","7555","7570","3.3886255304630435","3.387524966910334","3.3897932821523886","7562.5","7555","7570","3.28552195974389","3.2844610894080435","3.286676685404171","7562.5","7555","7570","66.22526797386443","66.20158459502872","66.25206234777043"
"943","7578.5","7571","7586","3.3901148726684847","3.3888182364629977","3.390804405992359","7578.5","7571","7586","3.2871315870000215","3.285864809245774","3.2878219421025103","7578.5","7571","7586","66.28345939170438","66.26634415713224","66.29544888900014"
"945","7594.5","7587","7602","3.3874891605849036","3.386582316544952","3.388615910921778","7594.5","7587","7602","3.284622521787132","3.28373104386439","3.285667735338211","7594.5","7587","7602","66.26616019229296","66.23881473407879","66.2847335693684"
"947","7610.5","7603","7618","3.384587808973078","3.3840636689595267","3.3850202500218094","7610.5","7603","7618","3.2820275741322664","3.2815271100536214","3.2824172211636036","7610.5","7603","7618","66.22419898180966","66.21328830878205","66.2368688693353"
"949","7626.5","7619","7634","3.383760230665932","3.38328145777862","3.384311906863093","7626.5","7619","7634","3.28135006322826","3.2809053736652056","3.2818710845680417","7626.5","7619","7634","66.22972241496886","66.22318343271183","66.23630121850893"
"951","7642.5","7635","7650","3.384327832088002","3.3831678764143986","3.38557705423358","7642.5","7635","7650","3.2820024175251845","3.280922903587569","3.2831972491940165","7642.5","7635","7650","66.29225943455707","66.27780533977332","66.30886803194315"
